remote_id	family	created_at	model	temperature	title
M3Je93BdWAsINA6IOs97r	1772	1733767003	llama-3-erato-v1	1	New Story (1)
MIdNAqUndwc0lEhja1aSC	537	1733910593	llama-3-erato-v1	1	New Story (1)
MM6KZ0nizgsoJUVtiAYMW	1362	1741794101	llama-3-erato-v1	1	New Story (1)
MPD-TOE3kUgnefloHIza6	1363	1737338331	llama-3-erato-v1	1	New Story (1)
MTnE-SAFQvqBvxkgvhAa6	540	1726533639	kayra-v1	1.35	New Story (1)
Mg1TWPPcP5LhljSYSinFD	1072	1666159480	glm-4-6	1	New Story (1)
N0eEHBngcSwg7HEVNF0cS	1647	1690844952	kayra-v1	1.4	New Story (1)
None	1927	1747048281	llama-3-erato-v1	1.37	New Story (1)
O8T3HwDhw2wzI9Tz07ueZ	544	1756234298	kayra-v1	1.5	New Story (1)
OD96pPI6iMH_MKdBCqAXX	545	1681295481	euterpe-v2	0.6889	New Story (1)
OjAkc8n8y58I6P-2NcBct	1380	1727576502	kayra-v1	1.35	New Story (1)
Oy_PdHzZI2z5Bn14GBrqW	1246	1746728160	llama-3-erato-v1	1.37	New Story (1)
PC8jOXgeGgLCX_lV6uU9f	1643	1664849515	euterpe-v2	1.79	New Story (1)
PPutjRA6pF7RXTTD2MUX0	549	1704808642	kayra-v1	1.5	New Story (1)
PST7orFAY47JizDeV4XBw	550	1735082565	llama-3-erato-v1	1	New Story (1)
PU_VxpTtiFAEofdiImIYt	1689	1719414910	kayra-v1	1.4	New Story (1)
None	1741	1708878085	kayra-v1	1.48	New Story (1)
PfpP5KQ85r7doGSYJPa2U	1645	1725201959	kayra-v1	1.35	New Story (1)
Q8F0ALNrxBhb_pVZ_rXIH	1631	1713911102	kayra-v1	2.5	New Story (1)
QIx8rm9rEWqWOwpxMa1Uw	1160	1671787891	kayra-v1	1.32	New Story (1)
QK9SQkyYPjYj7ac2FFx3M	556	1732739889	llama-3-erato-v1	1	New Story (1)
R2siUdOmoy59nsP_XqhX0	1041	1711155379	kayra-v1	1.56	New Story (1)
R5gTVEBOw9DttMK4Btjcu	877	1657895079	clio-v1	1.21	New Story (1)
None	1202	1716905777	kayra-v1	1.35	New Story (1)
Rz5kUR577jrMlH4ySKMZ0	1708	1685953967	clio-v1	1.68	New Story (1)
Sl9abzutvWW_AU1P3EHho	1456	1714682564	kayra-v1	1.28	New Story (1)
Sv9wFLNGjMduWBzDsGQ_M	1957	1699407629	kayra-v1	1.29	New Story (1)
None	1417	1750388610	llama-3-erato-v1	1.37	New Story (1)
ThisQOCV8N5W7yRl0fZGz	1555	1722310617	kayra-v1	1.33	New Story (1)
TtF0BrlRROyk5a0uPVujg	1036	1726130230	llama-3-erato-v1	1	New Story (1)
Uu3uBgb7zUznJhv1UX_-3	1637	1750508617	kayra-v1	1.35	New Story (1)
Vh5J_JOlhRis-blYKH_A5	1146	1723995775	kayra-v1	1.4	New Story (1)
W4qpPIXVRVIhIbMkoOr-S	568	1727514169	kayra-v1	1.35	New Story (1)
YRCIPsSuGI7LatH2_EOUb	1440	1728680558	llama-3-erato-v1	1	New Story (1)
YvmD7oZk9Fllc-PgxDdYz	1463	1681237133	euterpe-v2	1.46	New Story (1)
ZATX_fnSIMmCXiawAMyQM	1082	1734016170	llama-3-erato-v1	1	New Story (1)
ZIkO8bYeBUEWYLhKzubzK	1492	1678632380	euterpe-v2	1.01	New Story (1)
ZMBsV5LeEYQ8sKVFj2VIH	573	1702586048	kayra-v1	1.87	New Story (1)
ZRwSmZPt7kevZ7hHD3tMU	1301	1737155258	llama-3-erato-v1	1	New Story (1)
ZxNTEe5--hjNBcQHmnO2B	1453	1704808642	kayra-v1	1.1	New Story (1)
None	1393	1732534990	llama-3-erato-v1	1.41	New Story (1)
_MnwiuZ7Jq2LN5lE9A_rv	1762	1691971754	kayra-v1	1.73	New Story (1)
_PeIyNmmsdEawERmlJjYG	1653	1727506010	llama-3-erato-v1	1	New Story (1)
_RmxMwIG0tHKr_ei17aKP	1305	1668039677	euterpe-v2	1.88	New Story (1)
_UrVspcp_TG9gYw048grr	1027	1712697480	kayra-v1	1.2	New Story (1)
_VDXDjCsu3YXZfx1Ein0e	581	1670208877	krake-v2	1.33	New Story (1)
__qrsV6xs54pNiDelaBc6	1602	1678227268	glm-4-6	1	New Story (1)
_f5srPmLxwqmt_WJa_3BS	1417	1750388610	llama-3-erato-v1	1.37	New Story (1)
_vSpEm2dWzLnrrO40qA3C	1285	1691780848	kayra-v1	1.58	New Story (1)
_wM_JHwy_3E9ps_MuAULg	1168	1741269656	llama-3-erato-v1	1.37	New Story (1)
aQWFOdFK-PRjnq1t9L4Bx	1205	1668220217	krake-v2	1.29	New Story (1)
bH6JeYofUPPLIK0fch-pE	587	1673582087	krake-v2	2.5	New Story (1)
bm9fwJpdB18qizRW2SjMW	1772	1733767003	llama-3-erato-v1	1.2	New Story (1)
bt8AyEJVLLwKOIPW_OCtQ	1733	1728018492	llama-3-erato-v1	1	New Story (1)
c4ziTtOh5PpuZgYUGeh4w	1281	1758324928	glm-4-6	1.37	New Story (1)
cbX8Git4zsvq1HsjVqMDz	1500	1702068863	kayra-v1	2.5	New Story (1)
cvbM2IArlvIxraPoOX0Jh	1215	1740704057	llama-3-erato-v1	1.37	New Story (1)
dWgig0rvIxu55mQUqt0Xl	1112	1703547765	kayra-v1	2.5	New Story (1)
d_8K6e0n1HgdQltN3NsEP	1293	1694036877	kayra-v1	1.81	New Story (1)
ef7mRYACiA8UYuTKBCwWS	1253	1724940665	llama-3-erato-v1	1	New Story (1)
egpJC8dvsB-6OdAzU6Hw-	791	1725389535	kayra-v1	1.35	New Story (1)
None	597	1746652304	llama-3-erato-v1	1	New Story (1)
hiW8x0VhccrNPYszkJAKf	598	1706639595	kayra-v1	1	New Story (1)
hvh6Nhm8ywpBFF7ZORh1q	1598	1709914564	kayra-v1	1.64	New Story (1)
None	1306	1690027531	clio-v1	1.21	New Story (1)
iLKirKkWqL-WHy98S4U3s	1665	1713999038	kayra-v1	1.46	New Story (1)
iOOj0LxVs4FCVu4aEpWd3	1318	1717559975	kayra-v1	1.35	New Story (1)
ihAFuGOVLaaRomd2Tzn9i	1617	1744332986	llama-3-erato-v1	1.37	New Story (1)
iq-TuKtV2CYCEbMytldEE	1723	1707336682	kayra-v1	1.66	New Story (1)
j2PlCAGd-ff3gRgQ0mlmC	1209	1709601920	kayra-v1	2.5	New Story (1)
jeGY8gzZ87pQ_8XCJnIyZ	1306	1690027531	clio-v1	2.5	New Story (1)
jeXPW5K1x3vVVSFV258w9	1595	1724392169	kayra-v1	1.35	New Story (1)
jzlVv2fl0VW8nAMD7e86q	1243	1708468754	kayra-v1	1.56	New Story (1)
k30wgcs6VxjoP6LkHtHcp	1336	1685643993	clio-v1	1.94	New Story (1)
kynhrbnNlx5hsfZ9yTPV3	1639	1740849036	llama-3-erato-v1	1.37	New Story (1)
lEFzg7KLQfzPsV_L2hjoO	1009	1736049520	llama-3-erato-v1	1	New Story (1)
lH-9BRUbXHiNJvIL7p3dG	813	1669314332	kayra-v1	1.35	New Story (1)
lR6yc9QlOsDZL4Bofm6nq	1392	1745299373	glm-4-6	1.34	New Story (1)
lUm9Esri0xeKuEQRw55WL	1493	1716942392	kayra-v1	1.5	New Story (1)
lfJxayi51-BXC4KHBedEp	1126	1739151026	llama-3-erato-v1	1	New Story (1)
mCg6nDGzyCAl3XGANa-SE	1702	1733115893	llama-3-erato-v1	1	New Story (1)
mOmVM_Yo_P-BZ1ZUjT3KG	1046	1755341662	kayra-v1	1.6	New Story (1)
mw_PXS2q4PImfX_1TKVnv	1554	1723637157	kayra-v1	2.5	New Story (1)
nUKtdSITA3YfG2mhsa21u	1270	1667488830	glm-4-6	1.2	New Story (1)
nb9sNeVevKXYiS5euRtPf	1657	1722445557	kayra-v1	1.35	New Story (1)
nbW9tDsa3G_0VfelCMp2c	1739	1703078157	kayra-v1	1.47	New Story (1)
npzm13oki4N6sps3AatAY	1211	1726227169	kayra-v1	1.44	New Story (1)
nxc2tUSFxKl6sAcO1MaIQ	1742	1700968688	kayra-v1	1.42	New Story (1)
oFv3kDLBUoZ24TNGLw9LR	624	1739742872	llama-3-erato-v1	1.54	New Story (1)
oK05M8pnxAwST9rn8vLS0	1770	1721333791	kayra-v1	1.66	New Story (1)
oKgsx2UdhuTzm0Pv6-3JY	626	1725040490	kayra-v1	1.35	New Story (1)
oWPS8MwL_jb1PgL2xnh65	1557	1724206388	llama-3-erato-v1	1.37	New Story (1)
oeX1VMr4UZEQ0K4x0LqTn	1185	1683842243	kayra-v1	1.42	New Story (1)
qGXNUhruDQKGEm2VKkth3	629	1742088517	kayra-v1	1.35	New Story (1)
qHRCBlE3FXv-YL7EkBbQK	1698	1698796922	kayra-v1	1.99	New Story (1)
qdqK9PshZ7x2UQrrlDf00	871	1673298618	clio-v1	1.33	New Story (1)
r4FvX-u6CFdpKjG92oQCw	1160	1671787891	clio-v1	2.5	New Story (1)
s1fZMLPL29VnrGZB4dj3c	1651	1724464266	kayra-v1	1.48	New Story (1)
s2xOvkTq8sfBDvCWXAyhK	634	1733180456	llama-3-erato-v1	2.5	New Story (1)
sZvl02vR2XJN8u3pJu6pJ	1032	1739742872	llama-3-erato-v1	1.37	New Story (1)
soyv8JhqUCGgFK-Xwukiq	766	1699407629	kayra-v1	2.02	New Story (1)
tehr_f3zR1oaVA88UQKoi	637	1712782305	kayra-v1	1.42	New Story (1)
thNHu5NIjsoPp4SNHJd3y	1411	1664055860	kayra-v1	1.35	New Story (1)
tl1G2t_JOZX0-T142Sqw4	1218	1707634521	kayra-v1	2.5	New Story (1)
uQCGU2KhrvCjvI3h7o8q4	1707	1735566992	llama-3-erato-v1	1	New Story (1)
uYjF_TxVRkmzxlu56vHjx	1578	1725766338	kayra-v1	1.35	New Story (1)
v0W5Yg0G8jHz_wsMuf9Rt	1544	1724628234	kayra-v1	1.46	New Story (1)
v9hLB8sd6yD85tYCywYpg	1737	1680380728	euterpe-v2	1.01	New Story (1)
va6MNX-cdLhaTVZNXq6nH	1409	1666335182	clio-v1	2.28	New Story (1)
vekpnDOGqmdVcY6IEIEZy	645	1737851259	llama-3-erato-v1	1	New Story (1)
vjI5iSgadPileP1TedGh5	1774	1751976142	llama-3-erato-v1	1	New Story (1)
vpi6PoWMwc8YL6D-ijdjo	1578	1725766338	kayra-v1	1.35	New Story (1)
wCT3v5jVz_C7KXUb4o-Vg	1599	1716704665	kayra-v1	1.74	New Story (1)
wKNoJkocQs7JzkAOAFfh7	927	1650013684	euterpe-v2	0.88	New Story (1)
None	1544	1724628234	kayra-v1	1.18	New Story (1)
wSgjJOJigXoFdJPL1sP5h	1128	1723064812	kayra-v1	1.35	New Story (1)
wY9xeTwp1Qmoevl1wTXNp	1542	1723042543	kayra-v1	2.5	New Story (1)
x1MbNBctJ0qlzYrUQtreh	1071	1704215769	kayra-v1	1.42	New Story (1)
x6L-Cm_aZ4dcMMGv_UyN9	1452	1703627919	kayra-v1	1.8	New Story (1)
xD57J3P-E-NS8vkscNWp8	1230	1728487395	llama-3-erato-v1	1	New Story (1)
xRIx3Qn8wf5CfX9xt2vVw	903	1706372289	kayra-v1	1.19	New Story (1)
y2CoaOGN-iahVlW95152T	936	1654444776	clio-v1	2.5	New Story (1)
yWzxNj3JE8vKJs4UZtO86	1330	1724943267	kayra-v1	1.52	New Story (1)
ykAm-ZOqlt6WuFI7JJxzP	1257	1715129804	kayra-v1	1.6	New Story (1)
zUrMHNZ7908gs586ui35o	1521	1702586048	llama-3-erato-v1	1.12	New Story (1)
EC25X1OnwopS7gL99O22n	1492	1678632380	clio-v1	2.5	New Story (20)
WrhqFINCH6fdXedW4olxa	1781	1700184573	kayra-v1	1.5	New Story (20)
hK5NotIOWiooRE1qtO77j	1492	1678632380	clio-v1	2.5	New Story (20)
None	1027	1712697480	kayra-v1	1.36	New Story (20)
jEbMhDk17p1pIvxO8F2eH	853	1703709187	kayra-v1	1.33	New Story (20)
leclgidDgW7YE_lxrnc3U	1027	1712697480	kayra-v1	1.29	New Story (20)
vC0F_HF0vp6y1HMUefAYR	1492	1678632380	kayra-v1	1.75	New Story (20)
vTViRc3tgGns_W8n1TrB0	1492	1678632380	clio-v1	1.7	New Story (20)
6sQiBFtksET2onQn9p7jP	1781	1700184573	kayra-v1	1.52	New Story (21)
j5NYwwmo20R_FvHDbdJLb	1027	1712697480	kayra-v1	1.88	New Story (21)
s6PRiMLviIMeqe1KVBdLx	853	1703709187	kayra-v1	1.32	New Story (21)
w8GU7PFhJB8-Gb0BTLDHB	853	1703709187	kayra-v1	1.33	New Story (21)
y6LvkUkOoOQCfqGkj30GF	1492	1678632380	clio-v1	2.5	New Story (21)
z_ZGKwQtCwTjurDEQyN1E	1492	1678632380	clio-v1	2.5	New Story (21)
9cqt6iWtfq5y_7GEa-npX	1027	1712697480	kayra-v1	1.88	New Story (22)
GeP2M7jOfprgmXQV91ZxZ	1781	1700184573	kayra-v1	2.5	New Story (22)
NH4AQ3Wkuimv4jslTP04x	1492	1678632380	clio-v1	2.5	New Story (22)
ZxmBm30hcF3WLm-zGMUc3	853	1703709187	kayra-v1	1.32	New Story (22)
UdP0GpV5l95198umCpphh	1492	1678632380	clio-v1	2.5	New Story (23)
a-eIUBAx0pk7oGE5dOMJu	853	1703709187	kayra-v1	2.5	New Story (23)
cWZ4O9-iSqM2XpM9-0_70	1027	1712697480	kayra-v1	1.42	New Story (23)
ggaO0NOv_6VyPuJmvBgQ1	1781	1700184573	kayra-v1	1.8	New Story (23)
1cowZrDQA75C-Ux5WLDCA	1781	1700184573	kayra-v1	1.8	New Story (24)
9a9yMmbwv0vB9zNp1_fOw	853	1703709187	kayra-v1	1.2	New Story (24)
CT2DxOFodLnskarg5y84x	1492	1678632380	clio-v1	2.5	New Story (24)
btwmbS4wPt-7XKuwqu4IO	1027	1712697480	kayra-v1	2.5	New Story (24)
7X-NPK_wqzoZFsdtAPKAG	853	1703709187	kayra-v1	1.6	New Story (25)
SFVgjYu2oKeFLiG4HnVCy	1492	1678632380	clio-v1	1.51	New Story (25)
cZtnDmW8Ps2LmtOyP97--	1027	1712697480	kayra-v1	1.68	New Story (25)
wyYSxSRElPUKAJ8R_7mUK	1781	1700184573	kayra-v1	1.8	New Story (25)
S90r9_9wMepfDloFezBoh	1027	1712697480	kayra-v1	1.44	New Story (26)
Wv-OkfCy7tWPcGXxBIBhz	1781	1700184573	kayra-v1	2.5	New Story (26)
_jqLYuuOCIiY6JbRphpYi	853	1703709187	llama-3-erato-v1	1	New Story (26)
bG3PCTIGGn039cWnlk_kA	853	1703709187	kayra-v1	1.6	New Story (26)
vNCFCxuq3ARz79tpstRxt	853	1703709187	kayra-v1	1.71	New Story (26)
VQf8xKMCIHxX3Uno2XMGb	853	1703709187	llama-3-erato-v1	1	New Story (27)
a4pAu96gOrxplrqeGi-KW	1781	1700184573	kayra-v1	2.5	New Story (27)
bL799TwEOkFjv_zD8tLGw	853	1703709187	kayra-v1	2.5	New Story (27)
mz3FeH9dcZmj5-qa5uRA6	1027	1712697480	kayra-v1	1	New Story (27)
-DybUTttndM_JTzyZcpOe	853	1703709187	kayra-v1	2.04	New Story (28)
9fH2qTA_X0xLwmJkvWWOP	853	1703709187	kayra-v1	2.5	New Story (28)
F9FQUoHtw5YlcwuNA3v9f	853	1703709187	kayra-v1	1.36	New Story (28)
SnB4oLoILiZvDxtSSBjxW	1027	1712697480	kayra-v1	1.44	New Story (28)
z6o-mRNOwVP7TCQfdD6Ib	1781	1700184573	kayra-v1	1.8	New Story (28)
1k5NE6Gyah2euio_kJP0A	1781	1700184573	kayra-v1	1.4	New Story (29)
BAqFKEeiJAmrv-pS7C0F6	1027	1712697480	kayra-v1	1.82	New Story (29)
DzPAp8eFk5X_WhTNmyfoi	853	1703709187	kayra-v1	1.82	New Story (29)
FTZhfDnWDVM1fD2j-opx0	853	1703709187	kayra-v1	1	New Story (29)
ufv4jLefpbtXNlIyhYvUc	853	1703709187	kayra-v1	1.43	New Story (29)
-VBq2hUGL586zt54iO75u	710	1690027531	clio-v1	2.5	New Story (2)
-jVJWM45MZSVI0TdwH8CQ	1507	1716643144	kayra-v1	1.28	New Story (2)
0_ePbRjkqKbpItDw_pIeS	1739	1703078157	kayra-v1	1.5	New Story (2)
1Ao07NHkoYHb_o9fXRp2j	1190	1690589761	kayra-v1	1.31	New Story (2)
1T8WOYdF9g2auTJi_aniO	1211	1726227169	kayra-v1	1.44	New Story (2)
1WOTWWr0o0YttCHEmSOfX	1492	1678632380	euterpe-v2	1.23	New Story (2)
2HGAcLZH_DegAv_pwWanP	716	1725218677	kayra-v1	1.35	New Story (2)
2RwYHNQwMub8wdODQ0SJ4	1036	1726130230	llama-3-erato-v1	1	New Story (2)
3jv0DCIhEEaEM6wawTeB4	718	1725030110	glm-4-6	1.38	New Story (2)
3riPZbTP7Ikwl6OFmlZTx	1453	1704808642	kayra-v1	1.7	New Story (2)
4AM-JoDu9I55TAG9vL3nI	1230	1728487395	xialong-v1	0.85	New Story (2)
4Ma5MDyyeBraW6qk71Tzn	1185	1683842243	llama-3-erato-v1	1	New Story (2)
4zJRUK_LXHMjTJfloWGOM	927	1650013684	euterpe-v2	0.97	New Story (2)
6J6s1chyJTWeZONu3RVrU	1644	1734055613	llama-3-erato-v1	1.45	New Story (2)
6c5dVrDc01PzsMovdxpwl	1361	1727316318	llama-3-erato-v1	1.37	New Story (2)
6wj_dHbNPmC9zf1F1LfAa	1739	1703078157	kayra-v1	1.47	New Story (2)
7ZJU4JG_SH5XgJJC49VSQ	1030	1708634419	kayra-v1	2.5	New Story (2)
8qB2dBKe_dzzj1MzU8kSz	727	1716942392	kayra-v1	1.45	New Story (2)
8u_N8LFQOogIGkPhICJ87	1277	1708980177	kayra-v1	2.5	New Story (2)
8xEIdDhh8C9s9_6NRqPwn	1362	1741794101	llama-3-erato-v1	1	New Story (2)
9w3Lb_fokgpjNlqVuOuH-	1293	1694036877	kayra-v1	1.81	New Story (2)
BEwEYeotDJW9T5pACRc-0	1168	1741269656	llama-3-erato-v1	1.37	New Story (2)
BFND5HQQJhP7c-uTsZoat	1795	1708271538	kayra-v1	1.52	New Story (2)
BbLGkXIhkD47WbQKFYh8X	1009	1736049520	llama-3-erato-v1	1	New Story (2)
C8sqSHwHIZyvG5lUf9_Av	853	1703709187	kayra-v1	2.5	New Story (2)
None	1629	1643841043	krake-v2	2	New Story (2)
EHrj0wjfYsXsjClsGnYkC	1363	1737338331	llama-3-erato-v1	1	New Story (2)
Ec6QaufJ5TsFTda3hq2zq	1032	1739742872	llama-3-erato-v1	1.7	New Story (2)
EfW4WYdIm_0rEWxS6TFot	1708	1685953967	clio-v1	1.68	New Story (2)
FrRH5FiQ9aMBzTNmWmEeC	929	1709601920	kayra-v1	1.16	New Story (2)
G2qUh-gn5AOQ2OB4RiA-2	1544	1724628234	kayra-v1	1.46	New Story (2)
GfV-YtzYSzEzaqFycF8lU	1417	1750388610	llama-3-erato-v1	1.37	New Story (2)
GyOuH5puDqZt3Zu50yRts	1567	1725626228	kayra-v1	1.94	New Story (2)
HRGy_7jljrJbadouGH0bm	1270	1667488830	glm-4-6	1.2	New Story (2)
Ha-E-HdxGZulPhjPhSqTS	1643	1664849515	clio-v1	1.45	New Story (2)
HnVlxo9OfouXDU-CZzcW6	1452	1703627919	llama-3-erato-v1	1.37	New Story (2)
IULIGbLo8AT5CJ4c563yw	1555	1722310617	glm-4-6	1.27	New Story (2)
JPAdQPBfLouyryWA8rXI8	1046	1755341662	kayra-v1	1.16	New Story (2)
KiJy4wAkQC70q_NkOPhK2	1781	1700184573	kayra-v1	1.35	New Story (2)
KlYqxXLadcx8SmxtjVrsx	1215	1740704057	llama-3-erato-v1	1.44	New Story (2)
LB09gXyd6qqpohnp_3tOr	1387	1748605266	llama-3-erato-v1	1.35	New Story (2)
LF4-2vZxRXp1Lol2Y9YxZ	1205	1668220217	krake-v2	1.29	New Story (2)
LfeH05msHziGWyf_dllIt	1762	1691971754	kayra-v1	2.5	New Story (2)
M1qHp0twGxmNQqdiVoGNB	1126	1739151026	llama-3-erato-v1	1.37	New Story (2)
MCXKoAXnEc-uyFREj7jTJ	1557	1724206388	llama-3-erato-v1	1.37	New Story (2)
McnrCt67XpztAIKy8Us_8	965	1704463565	kayra-v1	0.1	New Story (2)
None	1398	1703555594	kayra-v1	2.5	New Story (2)
PVqlcHvFWd2DkTGBVHUsY	1160	1671787891	kayra-v1	1.32	New Story (2)
PZ0Xc7sTsjZt2faHK9inr	1284	1732996786	llama-3-erato-v1	1	New Story (2)
Q9GQm7aZWqx5Ikbubnnk7	1737	1680380728	euterpe-v2	0.93	New Story (2)
QYOC_QOShNwBkqgs3ymyZ	1027	1712697480	kayra-v1	1.44	New Story (2)
QfrjU802B2miP_VJM1lUV	1072	1666159480	krake-v2	1	New Story (2)
QvuHvYo8YFaUbQPU65KLh	1082	1734016170	llama-3-erato-v1	1.37	New Story (2)
RXNHHmqLb3EOKqR-DaWdh	1089	1709094039	kayra-v1	1.48	New Story (2)
RYKT5ArRHN1rrk6miTBVB	1259	1678399865	euterpe-v2	1.87	New Story (2)
Re0w-eCHZxP-En9uNBc4z	1689	1719414910	kayra-v1	1.4	New Story (2)
RsOqg9jxr-tmA_yDJiCFb	766	1699407629	kayra-v1	2.02	New Story (2)
SSIfF_a377PFH21eJlJJX	1599	1716704665	kayra-v1	1.74	New Story (2)
ShctwKMTZIkKrfz931Ccu	877	1657895079	clio-v1	1.62	New Story (2)
SvyYgQzCPA0NyeGsSbkNA	1645	1725201959	kayra-v1	2.5	New Story (2)
TiEKCbIpcfg1tqOITesUU	936	1654444776	clio-v1	2.5	New Story (2)
TjrieLYzgzfU5lu1VhsdD	1285	1691780848	kayra-v1	1.58	New Story (2)
Tp96vaYORmmpDPthghNcr	1672	1703602244	kayra-v1	1.37	New Story (2)
UYicMU0iUWOJXr_mo1NDK	871	1673298618	clio-v1	2.5	New Story (2)
UqK_p_uSgXtZRH9dtkGFu	1927	1747048281	llama-3-erato-v1	1.37	New Story (2)
VWGqeYwbWr5wZTogWEbLq	775	1690027531	clio-v1	2.5	New Story (2)
V_8rtgOqQpolf-OOB-NWR	890	1737851259	llama-3-erato-v1	1	New Story (2)
VbpIieMisChcGjHSlrHZL	1651	1724464266	kayra-v1	1.48	New Story (2)
WhpIKZugIEGGsepG_QJDm	1270	1667488830	glm-4-6	1	New Story (2)
XMWZVpUVb3Np3OJjJu97T	1392	1745299373	glm-4-6	1.43	New Story (2)
YGzx8TGmfyCPFQeuCZmEZ	1484	1699119080	kayra-v1	1.48	New Story (2)
YHaYU9LplwOq6isrApa3Z	781	1648194969	kayra-v1	1.56	New Story (2)
YozzMHdmNVPVWTnmMQAA8	1128	1723064812	kayra-v1	1.35	New Story (2)
Yyq9I5lRotw7X1vz3fpTA	1555	1722310617	kayra-v1	1.33	New Story (2)
ZBl0YRti_q9GBxxfwdbsd	1665	1713999038	kayra-v1	1.55	New Story (2)
ZlNCCKwYrovvebPAr14rN	1947	1693777941	kayra-v1	0.8	New Story (2)
Zu56egdZ33LPoMMUweL9u	874	1726227169	llama-3-erato-v1	1	New Story (2)
_A5SDHatxv3m_kUEZd0cN	1357	1718303699	kayra-v1	1.5	New Story (2)
a4s0vRc6Tf0YNLWr3ucAM	1071	1704215769	kayra-v1	1.96	New Story (2)
axU7yYuaY_tSVWOrN1goi	1092	1734881333	llama-3-erato-v1	1	New Story (2)
cLSAMzFdMRhJMpgKAk8ZC	1702	1733115893	llama-3-erato-v1	1	New Story (2)
cmIA39TLt3q1dCL8iKizr	791	1725389535	kayra-v1	1.63	New Story (2)
eP2ScR7TXI2HUev6OyfsL	1485	1744243130	llama-3-erato-v1	1.42	New Story (2)
eUjwwrhMSzxPAjd9aP8b1	1737	1680380728	krake-v2	1.35	New Story (2)
glj6OGTNYsHjpFup2Fhc3	1661	1725863951	kayra-v1	2.5	New Story (2)
hB9HrpyySbfxLnV90K8Cm	1186	1712782305	kayra-v1	1.45	New Story (2)
hBmJrFK2bnJNxxeYlfv1A	1275	1739758389	llama-3-erato-v1	1.61	New Story (2)
ieJJ8rKFEHJsz7aFNaOfK	903	1706372289	kayra-v1	1.18	New Story (2)
j4YqntgnuFwu2fYgUZhTu	1269	1697469250	kayra-v1	2.17	New Story (2)
jFAqN6rMCc8OmThTRr2Br	1035	1673363657	euterpe-v2	2.5	New Story (2)
jFI0JXMfcot3cWtfzMqwU	1287	1738197492	llama-3-erato-v1	1	New Story (2)
k0ajlNINPdI8rivwPZ81Q	1689	1719414910	kayra-v1	1.4	New Story (2)
k1bWRAWoHsnRn6pcz80iG	913	1685575086	clio-v1	2.5	New Story (2)
k8ttxS4BXVJhrMa1wTJ5R	1663	1722893774	kayra-v1	2.5	New Story (2)
kMCEnA6HRN_7q5KM6QVAI	1133	1725346871	kayra-v1	1.43	New Story (2)
lQ6v8JfAruTk2Ew6eIcN0	1041	1711155379	kayra-v1	1.36	New Story (2)
mKPr6bf7Q_Frhto70UwFP	936	1654444776	clio-v1	2.5	New Story (2)
oUfWSEPoPqUGyxYFSkfgO	807	1694240520	kayra-v1	2.5	New Story (2)
qevtzb0PMhaAPbEO9qHy9	1647	1690844952	kayra-v1	1.4	New Story (2)
qiZIsCpAkTH6_85Ti61Rh	809	1733611893	llama-3-erato-v1	1	New Story (2)
qqwiFxgIRFHJ0dQeOYvKR	1336	1685643993	clio-v1	2.29	New Story (2)
rgxt6Fvu6moJiLaL_4D06	965	1704463565	kayra-v1	1.48	New Story (2)
rmhtm9PmqaGqGnhglF3O4	1772	1733767003	llama-3-erato-v1	1	New Story (2)
rqSxQncApymmL53Hnvjf0	813	1669314332	clio-v1	1.21	New Story (2)
sHwurfJBe6EtNV7GgyxX8	1774	1751976142	llama-3-erato-v1	1.37	New Story (2)
suSBKuvCAPmB7LBaMTAKj	1536	1678902281	kayra-v1	1.5	New Story (2)
t64Xy61FduifX9SLO7SnN	1253	1724940665	llama-3-erato-v1	1	New Story (2)
t9NigRAK3KkJ0nXkM8ocD	1452	1703627919	kayra-v1	1.8	New Story (2)
uNTdOk_dPq0uVS0J1Nv3-	1339	1698559241	kayra-v1	1.16	New Story (2)
v2_10ziyZlaUid4bCsKPi	1544	1724628234	kayra-v1	1.46	New Story (2)
vBAu1N5YaxDx2eFt8U5Bw	1112	1703547765	kayra-v1	1.4	New Story (2)
vNbvQzuQTGMdF03DpziKd	1187	1690027531	kayra-v1	1.43	New Story (2)
vUC4DrCDL930NkYSJUxfL	1000	1699045019	kayra-v1	1.55	New Story (2)
vuh-y-2zPooPOBZTsFtEa	1770	1721333791	kayra-v1	1.66	New Story (2)
w2ZAN-jUIl66zkjJUBwue	1036	1726130230	glm-4-6	1.12	New Story (2)
xzMcA4NpaJnyqiR1dFObp	1257	1715129804	kayra-v1	1.6	New Story (2)
z-EPsnuG_nuvYU5R-I9e_	1536	1678902281	euterpe-v2	1.54	New Story (2)
zZJXYbZTKo84oRN9hGvp3	1742	1700968688	kayra-v1	1.42	New Story (2)
zaVMzBWpMlUx9oy0DUiiH	1261	1702171863	kayra-v1	1.42	New Story (2)
zkB9cbJhWGvBTYYfSxM3p	1274	1685810809	kayra-v1	1.7	New Story (2)
zuskDMaAOLpg7i1FFNtr9	1146	1723995775	xialong-v1	3.5	New Story (2)
zyXL5S2YQGngVQsQt1lrS	1706	1678037809	euterpe-v2	1.39	New Story (2)
G8iCU9mzg0sQ07W55U6ga	853	1703709187	kayra-v1	1.43	New Story (30)
RiiupYB8rPYTV_pjK4bB0	1027	1712697480	kayra-v1	2.5	New Story (30)
g2SYNe47YAaGcwgec3da7	1781	1700184573	kayra-v1	1.4	New Story (30)
