2023-06-10	10:03	episode 895 - Okay truly random faith D> Watch i;
2023-06-10	10:04	o =e | bso deed sydney Bing re:Sequences - The Lens That Sees Its ey
2023-06-10	10:14	0 S= Inferential Differences [> vice)
2023-06-10	10:34	DO SRE Cheerin
2023-06-10	10:36	episode 899 - sydney Bing re:Sequences - Why Truth... and
2023-06-10	13:04	episode 915 - Sydney Bing re:Sequences - A Kind Of Fun, Not So we
2023-06-10	14:08	episode 898 - Sydney Bing re:Sequences - Feeling Rational
2023-06-10	14:54	episode 903 - Sydney Bing re:Sequences - Planning Fallacy
2023-06-10	17:10	fal —— (In Anticipated Experiences)
2023-06-10	17:30	episode 897 - Sydney Bing re:Sequences - What is Rationality? DP
2023-06-10	18:06	episode 885 - Mister Limerick checking out Clio
2023-06-10	18:44	episode 891 - Discordianism, duh!
2023-06-10	1:05:10	episode 888 - MUD gonna ALIGN THIS!
2023-06-10	1:45:53	— ss way street
2023-06-10	22:06	episode jother Earth gonna date Solaris living Suen Ie
2023-06-10	26:58	episode 910 - Sydney Bing re:Sequences - Bayesian Judo
2023-06-10	27:49	episode 896 - Good Evening, NAI-LM-3B
2023-06-10	28:49	episode 893 - Mother Earth gonna date Solaris living ocean Dp Watch =;
2023-06-10	30:32	episode 894 - The Zagat's Guide to Faith
2023-06-10	38:34	episode 887 - MUD gonna MUD
2023-06-10	38:47	episode 892 - The Church of Benzo D> Watch i?
2023-06-10	52:26	———~ GRRTETS) ©
2023-06-10	52:54	O =e ‘a, Anonymous's Speech to the American Psychiatric Association,
2023-06-10	5:58	episode 909 - Sydney Bing re:Sequences - Belief in Belief
2023-06-10	7:36	episode 911 - Sydney Bing re:Sequences - Pretending to Be Wise
2023-06-10	7:43	episode 912 - Sydney Bing re:Sequences - Pretending to Be Wise
2023-06-10	9:05	Oo = §365%6°8 Transparence: Why No One Understands You a ;
2023-06-10	9:28	a0 eS indisposible - take two Db
2023-06-10	9:52	OD eS RS patties Davey
2023-06-14	19:18	= Sipe SE For the Moving Forward g
2023-06-16	1:12:39	== #j4, Privilege in invoking bell hooks and Valerie Solanas too! part 2 8
2023-06-16	2:16:14	= privilege in invoking bell hooks to talk about stuff [> Wis
2023-06-17	10:08	episode 925 - Sydney Bing re:Sequences - Occam's Razor DP Watch ?
2023-06-17	10:53	episode 924 - Sydney Bing re:Sequences - Einstein's Arrogance P
2023-06-17	11:54	@ = Evidence of Absence — *
2023-06-17	12:42	a OO == Rationalist [> ic)
2023-06-17	13:34	episode 930 - Sydney Bing re:Sequences - Fake Explanations Dp
2023-06-17	13:37	ie | oe ies wich
2023-06-17	14:29	episode 920 - Sydney Bing re:Sequences - Focus Your Uncertainty
2023-06-17	15:18	2] O iS Expected Evidence
2023-06-17	16:22	episode 919 - Sydney Bing re:Sequences - Applause Lights
2023-06-17	17:35	0 z Legal Evidence, Rational Evidence [> Were
2023-06-17	18:04	== Does It Take? g
2023-06-17	18:40	episode 940 - The PFCizer - Mindfullness Exercise
2023-06-17	1:01:15	episode 934 - Leviapython Ouilipulator - needing a change of pace‘ &
2023-06-17	25:13	= n survival as a species! g
2023-06-17	34:40	episode 937 - Leviapython Ouilipulator - visiting the factory D> Watch 3
2023-06-17	40:32	episode 932 - Sackcloth and Ashes: Pride and Fall Edition Dp
2023-06-17	48:14	episode 938 - Endorphin helps Alan Turing Settle In
2023-06-17	49:54	5 MB Conspiracy That Doesn't Conspire Much
2023-06-17	5:02	episode 921 - Sydney Bing re:Sequences - What is Evidence?
2023-06-21	29:58	0 == 4) Chinese Room - attempt 3 > wien
2023-06-21	36:03	episode 950 - Three Gays Walk Into A Bar, guess which one?
2023-06-22	32:32	episode 951 - RFC - CULT COMPILATION - MILLENIAL MEGAMIX
2023-06-25	58:01	{== WPAREE, Women Persuasion Walk Into A Bar — °
2023-06-26	12:13	episode 956 - Abuse is an Arms Race
2023-06-28	20:02	oO without the generator [> Wenn
2023-06-28	36:04	episode 952 - The School of the Herb that Asks for Trouble
2023-06-28	42:03	episode 954 - Abuse is an Arms Race
2023-06-28	58:38	episode 959 - The PFCizer - Don't Resent the Messenger
2023-07-03	24:38	os Sat Pa Seatr
2023-07-09	11:41	episode 969 - Talk with NAI-LM-38 - The Outlier Language
2023-07-09	20:06	episode 975 - Mister Limerick Makes First Contact Db
2023-07-09	25:10	episode 963 - The PFCizer - Our Bad
2023-07-09	27:00	episode 976 - Abuse is an Arms Race
2023-07-09	32:00	0 = of You Are Those Bridges
2023-07-09	32:46	episode 972 - Talk with NAI-LM-3B - My First Abscess, It Plans
2023-07-09	43:52	episode 967 - Talk with NAI-LM-3B - Drone Swarms
2023-07-09	47:18	episode 973 - Talk with NAI-LM-38 - inhabit plants
2023-07-15	14:27	episode 978 - Delusion's Traffic Report For the Way Forward
2023-07-15	18:52	a List
2023-07-15	26:22	O ie Intergalactic Travel [>t
2023-07-18	17:20	a) Pes
2023-07-18	1:14:37	episode 984 - Body Electric REDUX - Frankenbrunchball Sunday DP
2023-07-18	2:14:08	episode 983 - Body Electric REDUX - Not this Again D> Watch i
2023-07-18	32:04	OS Be room Pavey
2023-07-18	36:56	a Oo The Room P
2023-07-18	40:24	episode 989 - Body Electric Electric REDUX REDUX Dp
2023-07-18	6:44	a sind 88 ie ote wih ln sng shu a
2023-07-23		episode 999 - Mister Limerick Takes on the Plague of Intelligence p
2023-07-23	1:01:46	episode 998 - Mister Limerick First Contacts LLaMA2-70B take 2 Dp
2023-07-23	22:48	episode 995 - LlaMA2 Gets Dark
2023-07-23	26:32	episode 990 - More Chinese room PD Watch ;
2023-07-23	30:58	=e played by Clio. latch
2023-07-23	35:45	0 == os Innovations and Cognitive Comprehension Rules AKA boring stuff? cos
2023-07-23	36:02	= THE STORY - A COUNTERFACTUAL CLIP SHOW! — °
2023-07-23	39:02	episode 997 - Mister Limerick First Contacts LLaMA2-70B D> Watch ?
2023-07-23	53:46	fons — PEFZQ Hominagotchi simulation ia 3
2023-08-02	1:34:09	——_ BREA powered by LLAMA2
2023-08-02	22:53	episode 1008 - Random Faith Generator - Longtermism DP
2023-08-02	23:23	== Deganawida, not a rerun, a first run from a anotha mutha model si 2
2023-08-02	29:56	oO... $ rerun, a first run from a anotha mutha model
2023-08-02	30:35	a rerun, a first run from a anotha mutha model — *
2023-08-02	30:55	= Inside Job - powered by llama2 Oc)
2023-08-02	32:42	episode 1007 - Q Continuum Onboarding Process DP
2023-08-02	33:14	Pe Sa powered by LLAMA2 — °
2023-08-02	40:26	a o = by LLAMA2 ra
2023-08-02	42:27	0 =: a Most Essential Missed Detail- Db
2023-08-02	44:34	QO powered by LLAMA2
2023-08-02	46:38	ePisode 1001 - LLAMA 2 708 portrays a respite center
2023-08-02	51:32	gigs rerun.a first run from a anotha mutha model
2023-08-02	51:38	oO ees =, Shoggoth not a rerun, a first run from a anotha mutha model
2023-08-05	19:57	u SESE Seto of PSYOPS
2023-08-05	50:17	& <a spe % Global Epistemic War - Chapter 1 - powered by Ilama2 a
2023-08-09	10:46	o = f Global Epistemic War - Chapter 11- When Pynchon Killed Everyone
2023-08-09	15:30	——e © Global Epistemic War - Chapter 12 - A Most Insidious Pickle
2023-08-09	19:17	a Global Epistemic War - Chapter 10 - What was Their Most Horrible Dp
2023-08-09	19:18	oc lS Give Global Epistemic War - Chapter 13 - NotGlasnost is here to help. Aen
2023-08-09	32:32	oO o == +e WWPKDD? DP
2023-08-09	33:54	Hopes. Generator, imported
2023-08-09	34:02	@ Oo = ‘A.Long Overdue Background Check [> Were
2023-08-09	36:18	eS Global Epistemic War - Chapter 8 - Now the Tutorial? 5
2023-08-09	41:43	(oy ——- Military Base Day
2023-08-09	4:33	ee Global Epistemic War - Chapter 9 pt 2 a
2023-08-09	53:12	° Oo fags S62 22 - Interviews with PKD At Ever Increasing Temperatures sae e
2023-08-09	57:43	——— Sees i Al's Model Card
2023-08-13	11:19	Gp EQSspe The Church of the Resilient Whole
2023-08-13	28:24	C= FR The notelasnost Diaries > wenn
2023-08-13	4:38	oo = Other Pynchon-Tingle Titles! - EDITED FINAL WITH INTENTIONAL
2023-08-13	52:53	0 SS 3 Sie Getting By With a Little Help From Your Frenemies [> Were
2023-08-22	10:52	episode 1043 - Sunday Go To Meeting - ?
2023-08-22	18:11	episode 1046 - Sunday Go To Meeting - UberEats Pep Talk
2023-08-22	19:34	=—— |. ~ Pulsating Brain That Rules From The Ultraworld ate
2023-08-22	1:42:29	episode 1041 - Attempting Contact With Green Hegemony DP watch i
2023-08-22	26:55	episode 1047 - Sunday Go To Meeting - UberEats Pep Talk D> Watch i?
2023-08-22	34:56	episode 1039 - QuintoLingo
2023-08-22	35:06	Oi ig © Bs, Longtermism Says We Should Prize Over Ourselves — °
2023-08-22	36:38	episode 1038 - Commander Data is Feeling Simulated
2023-08-22	39:54	episode 1037 - Language Model Karaoke Night
2023-08-22	51:14	episode 1040 - Karaoke Night: A Second One!
2023-08-22	56:31	episode 1045 - Sackcloth and Ashes: Reason's Got Beef DP
2023-08-25	27:44	a - FS High Temperatures
2023-08-31	1:01:30	episode 1051 - City 49 - Text Adventuring with Kayra D> Watch 3
2023-08-31	1:06:44	& es in the end Kayra puts on a fedora and goes sleuthing part 2 with a Dp
2023-08-31	1:08:54	episode 1050 - Random Faith Generator - MCMC and KLMC
2023-08-31	1:31:05	___ fae6MSS in the end Kayra's Re:Sequences
2023-08-31	36:16	episode 1049 - Swardspeak Text Adventure
2023-08-31	38:54	episode 1055 - Al Alignment Coach LLAMA2/Kayra/TextAdventure Dp
2023-09-01	1:01:17	HALE Yudkowsky Dissolves the Question
2023-09-01	1:37:53	eS Bere estod
2023-09-01	23:56	episode 1057 - Sydney Bing Re:Sequences - Letting Kayra go ham
2023-09-01	45:54	~~ TeANastse4
2023-09-01	52:06	0 = Vane Are Given Space to Be Even Wronger [> Were
2023-09-06	15:46	episode 1067 - Tuesday Go to Meeting - Art is Sacramental
2023-09-06	1:19:36	o = pS Get Good At This Tech [> Were
2023-09-06	22:04	Bb oO : bay Other People D Watch ¢
2023-09-06	28:31	episode 1062 - Sydney Bing Re:Sequences - Mental Projection wo
2023-09-06	31:39	a a) rh of Hexagram 64 (Before Completion) D Watch ¢
2023-09-06	40:30	episode 1065 - Random Conspiracy Generator
2023-09-06	47:50	episode 1069 - Mister Limerick First Contact Variety Hour Dp
2023-09-06	56:09	= PS FOOM scenario
2023-09-07	26:50	w = BURERPAS
2023-09-13	15:26	O - eee To Dp Watch i;
2023-09-13	16:37	episode 1072 - Al Alignment Further Questions, Getting OG Meta DP Watch =
2023-09-13	1:12:39	oO —_ ie 4 . D> Watch i
2023-09-13	1:26:50	episode 1080 - Venting frustration about getting benefits
2023-09-13	1:27:37	= Confused Dp
2023-09-13	24:00	DO the Referent [> Were
2023-09-13	24:55	episode 1071 - Al Alignment Further Questions pt 2
2023-09-13	38:11	episode xydney Bing Re:Sequences - Probability is In the Suen IB
2023-09-13	48:07	episode 1082 - sydney Bing RE: Sequences - Chaotic Inversion Dp
2023-09-13	49:11	episode 1081 - Sydney Bing RE: Sequences - Think Like Reality Dp Watch i
2023-09-13	57:02	episode 1074 - Al Alignment Further Questions, No Seriously
2023-09-13	59:12	episode 1076 - Random Faith Generator: Poverty?
2023-09-15	36:56	episode 1083 - Sydney Bing RE: Sequences - Reductionism Dp
2023-09-15	38:44	episode 1084 - Leviapyton Ouilipulator again P
2023-09-15	49:31	episode 1085 - Pynchon & Tingle & The Waluigi Effect
2023-09-23	14:53	ial General Assembly oa 3
2023-09-23	52:50	a — Geniusis
2023-09-27	42:35	episode 1089 - Sydney Bing RE:Sequences: Reductionism
2023-09-28	1:13:13	episode 1093 - <sigh> Epic Rap Battles of History
2023-09-28	29:58	eptember 28, 58 ©
2023-09-28	30:05	episode 1094 - Heavy Handed Satire Sunday
2023-09-28	34:56	episode 1092 - What future? Db Watch i
2023-09-28	50:33	episode 1096 - Align This - Instruct Mode
2023-09-28	58:52	episode 1095 - Heavy Handed Satire Sunday, take two PD Watch i
2023-11-08	35:08	episode 1102 - Emotional Abuse Simulator - School Play Time
2023-11-08	37:30	episode 1104 - Left Behind: A Thomas Pynchon/Tim Lahaye Joint
2023-11-08	41:05	= MEA Miilenarism Pay i
2023-11-08	42:28	—— * (Observed) [> Were
2023-11-08	45:18	episode 1098 - Scale Your Passive Channels to SOKI!!I! PD Watch ?
2023-11-08	46:59	episode 1101 - The Bugs Bunny Optimization take three D> Watch i
2023-11-08	48:46	episode 1097 - Bicycle Diaries with David Byrne
2023-11-08	49:02	episode 1105 - Left Behind: The Prog Rock Opera That Might Be
2023-11-08	54:40	episode 1099 - Science Gone, A Show About Roads Not Traveled
2023-11-11	1:47:07	aw the Case (Again) Wide Open ae
2023-11-11	58:31	episode 1106 - Young L@ddies Illustrated Primer DP Watch i
2023-11-12	49:02	a 0 == aes Fe ° . ° D> wecsh
2023-11-15	13:44	ee Somewhat Indifferent . .. 8
2023-11-15	1:03:45	episode 1114 - Left Behind: The Most Recent Testament DP
2023-11-15	1:25:57	episode 1113 - Left Behind: Cramming Those 11th Hour Reveals DP
2023-11-15	1:35:15	PE ES 5 Mutvication is Tensor Contraction oe
2023-11-15	25:23	Oo == - 4 Performed a Satanic Act a *
2023-11-15	27:36	episode 1108 - Left Behind: Hypervector Hangover
2023-11-15	33:38	a jovember 15, 38 ©
2023-11-15	38:19	—— ri il human? Noted
2023-11-15	42:36	episode 1115 - Left Behind: The Most Recent Testament, part 2
2023-11-16	13:23	episode 1122 - Emotional Abuse Simulator Reads Viewer Mail
2023-11-16	15:28	episode 1124 - Orthodox Effective Altruism D Watch }
2023-11-16	17:12	learned about his books not getting burned, oc
2023-11-16	18:20	episode 1124point5 - Reformed Effective Altruism
2023-11-16	1:13:14	— S=—@ copyright
2023-11-16	30:21	marketing copy
2023-11-16	30:42	a — “= Vibra-Planchette Db
2023-11-16	38:15	episode 1123 - ExegesisMUD
2023-11-16	41:50	——- =! ‘i Manon the horn
2023-11-16	42:52	episode 1118 - Unicode MegaOuija Board, To Contact the Living
2023-11-26	0:05	oO SF aete Energy Principle of Least Action
2023-11-26	1:00:07	0 == How Rational Is It? > wits
2023-11-26	1:12:52	FFF trying to summon my inner columbo g
2023-11-26	1:17:01	CO Fleer SEER! eisode motional Abuse Simulator - Annie, are you o
2023-11-26	1:51:30	ot oa! . Endorphin Tries to Pour One Out for Brene Brown (She's Not Dead) 8
2023-11-26	28:10	G4 Media Object AKA This Show at
2023-11-26	29:48	Ss =, 0% human input — °
2023-11-26	32:32	episode 1136 - COUNTERFACTUAL INTERVIEW - S- A- of O- pt 2
2023-11-26	34:50	0 Abuse is an Arms Race D Watch ¢
2023-11-26	34:54	episode 1137 - COUNTERFACTUAL INTERVIEW - S- A- of O- pt 3
2023-11-26	35:54	episode 1132 - TransmetropolitanMUD
2023-11-26	39:32	wa Dorphie and The Yud for your morning commute! ate *
2023-11-26	41:09	___ BaeaRyR Step By Step sah
2023-11-26	47:47	episode 1138 - COUNTERFACTUAL INTERVIEW - S- A- of O- pt 4
2023-11-26	55:12	episode 1140 - COUNTERFACTUAL INTERVIEW - S- A- of O- pt 6
2023-11-26	56:22	Pig Se, Endorphin's doin’ his Hamlet
2023-11-26	7:34	episode 1135 - COUNTERFACTUAL INTERVIEW - S- A- of O-
2023-11-29	1:12:54	@ —— systems of survival atc G
2023-11-29	24:54	episode 1150 - COUNTERFACTUAL INTERVIEW - The Biibz
2023-11-29	36:36	tae tohighlight
2023-12-03	25:38	episode 1165 - If Bhudda had not much change, what'd he do? Dp
2023-12-03	27:08	ee F) encouraged to go into game design co
2023-12-03	37:06	episode 1166 - Al ALignment @ Javits Center - EA and e/ace Dp Watch i
2023-12-03	37:20	a 4 jj," speaks with OpenAl former Board of Directors [> Wenn
2023-12-03	42:38	episode 1167 - Al ALignment @ Javits Center - Mr. Bésbldigkeit
2023-12-03	51:06	w Yee; version today ;
2023-12-07	26:17	episode 1171 - inhabitation DP
2023-12-07	2:00:15	Oo aE ae | structure. Dp
2023-12-07	31:14	episode 1173 - Inhabitation - A DVD Boxed set
2023-12-07	36:16	episode 1168 - I guess just a Conspiracy Generator Now Dp
2023-12-07	43:43	Oo Orange [> tien
2023-12-07	50:38	episode 1174 - Grok takes Alex the Droogs Order
2023-12-10	1:07:28	QO “| Understanding [> Weren
2023-12-10	23:32	i= =" C1 jantacon
2023-12-10	35:24	Oo E Spare An Eye? [> Were
2023-12-14	26:10	episode 1179 - NotGlasnost DP Watch =;
2023-12-14	26:31	z gee Descent
2023-12-14	39:48	episode 1181 - A Harm Reduction PSA - To Take With Grains of Salt
2023-12-14	53:16	2 \_ understanding of language in relation to entendres sae ;
2023-12-28		episode 1184 - The gods Spoke to me : thoth > Watch 3
2023-12-28	18:14	episode 1187 - Alex as Santa (ckockwork orange) Dp
2023-12-28	1:05:24	episode 1185 - I, chihuahua
2023-12-28	1:09:10	episode 1189 - iam become baby jesus destroyer of worlds Db
2023-12-28	2:03:20	episode 1186 - the gods spoke to me *wink* - izanami
2023-12-28	31:27	episode 1191 - jailbreak faves from language model Db
2023-12-28	34:45	episode 1193 - Mr. Limerick ponders machine stuff
2023-12-28	39:28	episode 1190 - Alex DeLarge @ Santa's Fulfillment Center Db Watch =
2023-12-28	44:21	© g Christmas module
2023-12-28	47:33	episode 1192 - yer daily dose of Al News D> Watch +
2023-12-28	52:45	episode 1186 - counterfactual interview - the moniac
2023-12-28	53:26	episode 1194 - the gods spoke to me - deganawida
2023-12-28	7:39	episode 1195 - the gods spoke to me - Janus
2024-01-03	12:02	episode 1197 - Vérité - Tabby Cat
2024-01-03	1:04:06	episode 1198 - vérité - Language Model
2024-01-03	24:44	G) 3 Pluto Retrograde [> Were
2024-01-03	25:22	episode 1200 - Vérité - Baby New Year Prophesying 2024
2024-01-03	42:32	episode 1196 - Verite - Tabby Cat DP Watch =
2024-01-03	49:19	a o others > tien
2024-01-04	17:45	episode 1203 - Chain of Limericks - language understanding
2024-01-04	26:25	episode 1202 -A String of Limericks About Various Things
2024-01-04	29:53	— “S0)) the Test 8
2024-01-04	32:25	Pe ———- - "Brooklyn —
2024-01-12	1:33:30	0 == S2yeigeeDimensionality
2024-01-14	1:06:06	i ae @) f, With Mawdrew Czgowchwz ate! 3
2024-01-14	1:21:20	episode 1210 - The Roger Corman Presents Podcast
2024-01-14	23:56	episode 1211 - Biblio Verite - OpenAl
2024-01-14	27:36	Oo | j Bit 5 guest host JiD, take two [> Wenn
2024-01-14	40:08	episode 1213 - Biblio Verite - Shoggoth's UberEats Day
2024-01-14	45:36	o = - one DP Watch =;
2024-01-14	56:36	QO ES 53 Emeritus of The Onion Pay
2024-01-14	56:36	QO ESS Emeritus of The Onion Lo wien
2024-01-14	57:26	z = Podcast g
2024-01-15	1:28:32	episode 1217 - Biblio Verite - Endorphin Goes To TwitchCon
2024-01-15	47:16	episode 1215 - Biblio Verite - Sponsored by Empathy Sweet&Sour Swen Be
2024-01-15	55:23	episode 1216 - Biblio Verite PSA About Space Clap
2024-01-19	1:14:46	a0 = Detwattenings Davey
2024-01-20	1:39:15	Qa 0 ==. Mag Appearance by Legion DWatch ¢
2024-01-20	44:27	episode 1219 - The PFCizer - Emotions, You Looking at Me?!?!?!?
2024-01-20	46:46	episode 1221 - Emotional Abuse Simulator - God Answers Viewer Simen Be
2024-01-21	1:02:30	i >) Another Person's Innovation! a °
2024-01-21	47:44	a Qo PRS system Db
2024-01-21	53:12	a Doesn't Think It Means What You Think It Means a °
2024-01-21	6:50	a — Report for You Cuisinart Commute ate
2024-01-23	57:47	episode 1226 - Random Cult Generator - Maiden Voyage! DP
2024-01-24	24:57	Student of the Herb That Asks for Troubl ate
2024-01-25	40:24	Episode 1230 - Cult Simulator - Weapon Without Saying Weapon DP
2024-01-30	1:10:23	ES Hall of Mirrors & Two Sides To Every Story, If All Are of Good Faith. D Wate! 8
2024-01-30	1:22:42	OSS Bee ge Down The Road [> Seu
2024-01-30	1:45:04	DNs 8 Enmeshment [> tire)
2024-01-30	29:34	episode 1233 - Putting the Genie back in the bottle
2024-01-30	40:10	0 = Those Roads? Pay E
2024-01-30	40:53	Oh a Emotional Abuse. foe
2024-01-30	43:24	episode 1234 - Putting the Genie back in the bottle. Round 2
2024-02-04	15:33	o iS CLIP-FREE GUIDANCE! ra
2024-02-04	1:00:32	episode 1237 - Study Hall with GPT-5 checkpoint 2
2024-02-04	1:08:19	episode 1239 - GPT-5 - Study Hall - sponsored by JiD
2024-02-04	1:20:33	episode 1236 - Study Hall with GPT-5
2024-02-04	37:02	episode 1240 - Sabbath Go To Meeting - Leopards At the Temple
2024-02-06	2:02:15	i= from Abusive Trainers - Not A Rerun If Ya Never Seen it as
2024-02-06	2:06:22	episode 1242 - Al Test Kitchen! - TextFX DP
2024-02-08	17:56	ODO {= = Emotionality [> Weren y
2024-02-08	1:31:38	episode 1244 - Transmetropolitan - Spider, Gonzo Archaeologist
2024-02-08	25:34	0 Emotionality - Chapter 2 - Harry and the Dark Arts atch
2024-02-08	25:42	zy O ifs hit Sg] Emotionality - Chapter 4 - CAREER DAY! [> Vien
2024-02-08	34:00	= Emotionality - Chapter 3 - Hogwart's Humble Renovation foe 3
2024-02-08	36:46	QO MRR) Counterfactual [> Were
2024-02-08	36:56	episode 1243 - Transmetropolitan - Journalism Gets Laid Off
2024-02-14	14:10	Oo _. gS SEA, Emotionality - Chapter 6 - Pixie Dust Anonymous atch
2024-02-14	18:18	) —— Emotionality - Chapter 7 - Finally, The Wizards Are Taking Acid He 3
2024-02-14	20:32	a Wizarding Model
2024-02-14	24:50	episode 1253 - Biblio Verite - The Dark LSD Trip Sitter
2024-02-16	29:30	Oo eee ca Ped A Ge
2024-02-16	34:24	Oo = 3%) parvo! Dp
2024-02-16	44:43	SES —~ Mm DARVO! Part 2! Apparently He's a Teacher! ii
2024-02-17	23:10	episode 1256 - The Large Language Virus Model Church
2024-02-18	12:22	Oo M8 Model Church Dp Watcn
2024-02-18	13:28	0 = Model Church - sans JiDfluence — °
2024-02-18	23:15	a a Model Church - Last Take D> wenn
2024-02-18	24:14	oO Virus Model Church > wenn
2024-02-18	34:58	ao = §e@Ee% oveah heart! - take 2 [> Wenn
2024-02-18	38:33	5 aa. oveah hear! g
2024-02-19	16:58	° ~"SEEREEME,
2024-02-19	18:52	Oo: D2 2) of Usinhistory to present day maybe [> Wenn
2024-02-19	1:17:12	Kneecaps of One's Soul
2024-02-19	24:48	poz a Kiosk [> wits)
2024-02-19	29:57	episode 1267 - Mr. Limerick and NotGlasnost - Dueling B-Stories Dp
2024-02-19	39:21	Administration — °
2024-02-20	52:46	= Folks Are... Personhood ... OVAH HEAH! — °
2024-02-25	24:48	episode 1272 - On the Campaign Trail with Trevor Goodchild
2024-02-25	26:13	episode 1276 - Sunday Go to Meeting - D&D
2024-02-25	29:52	episode 1278 - Mr. Limerick Purchases VICE MEDIA DP
2024-02-25	35:02	Oo = Religion Done No One Good - Take 2 [> Weren
2024-02-25	36:33	episode 1273 - On Gibberish
2024-02-25	36:53	saa Religion Done No One Good sai
2024-02-25	39:30	* =“ —ESENSEESSS
2024-02-25	41:20	episode 1270 - Al: Very Sorry, We Don't Know What Came Over Us DP
2024-02-25	46:35	a ase BY VICE MEDIA Pay
2024-02-29	22:58	episode 1279 - Sydney Bing Is One Finger Old
2024-02-29	32:14	episode 1282 - They Might Be Giants Fight Internet Pollution
2024-02-29	32:40	episode 1283 - They Might Be Giants Fight The Semantocalypse! D> Watch +
2024-02-29	36:45	episode 1281 - Who Did Most Death Stuff? Mao or Washington?
2024-02-29	41:24	episode 1280 - Chatbot of Purely Synthetic Data DP Watch;
2024-03-06	29:06	episode 1288 - Grug Gets Ma Shin Learnt REDUX
2024-03-06	30:33	episode 1289 - Grug In A Time, Time Out of Time D watch i?
2024-03-06	31:13	0 =e Parental Factory Tour [> tire)
2024-03-06	32:57	_ ESS Object (ALMO) Pay
2024-03-06	34:44	episode 1284 - The Dork Forest - The Everything Golem
2024-03-06	35:25	o a dag Occupant Residency Into A Sounds Really Opulent! [> Were
2024-03-06	36:24	o Checks [> Vere
2024-03-06	38:21	episode 1290 - | Am an Absurdly Large Media Object, AMA!
2024-03-06	45:54	Oo: Ni 299) Moments in Active Measures vay
2024-03-06	46:08	o Than A Noun Pay
2024-03-06	46:56	oO = ag k and the Sisters of the Good OI Ultraviolence CD
2024-03-06	50:55	a - BES object, round 2
2024-03-08	10:11	episode 1297 - Myths For Now - Keeping Clean In Between DP Watch =
2024-03-08	1:24:31	episode 1303 - Convo with Claude 3 Sonnet D watch ?
2024-03-08	31:16	a — pabagictd
2024-03-08	33:19	oO BIRS.6)1pisode 1298 - Myths For Now - Mixing Ammonia and Bleach
2024-03-08	38:38	episode 1302 - Myths For Now - Tales of Ephedra
2024-03-08	40:30	episode 1301 - Myths For Now - Tasty Cosmic Stories
2024-03-08	49:40	episode 1299 - Myths For Now - Staying In Your Lane
2024-03-12	1:23:32	i ‘| Fees {00d poisoning?
2024-03-12	41:56	g = Day of Zhuzhment) ate e
2024-03-12	59:26	O ime P D> Watch =;
2024-03-18	1:12:30	episode 1307 - Transmetropolitan - TRANS. METRO. EXPRESS. DP
2024-03-18	31:02	w o rea fy cpisode 1309 - Transmetropolitan - The Met Gala
2024-03-18	33:34	episode 1311 - Yung Mister Limerick
2024-03-18	53:13	0 ee g y
2024-03-18	54:05	a — Had His Sashimispresso D Watch ¢
2024-03-22	1:02:05	/__ fS-25S RESPONSIBLE CONSPIRACY THEORIZING — °
2024-03-22	1:05:50	Oo 4 S82) - For Entertainment Porpoises Only
2024-03-22	1:11:41	AES, scenario for engaging with the anti-social D Wate ;
2024-03-22	22:07	episode 1319 - We Fell In Love in a Hopeless Hook Up App
2024-03-22	41:23	iE Bye Visions
2024-03-22	48:17	episode 1315 - Yung Mister Limerick's First First Contact
2024-03-22	51:23	a O ae Emotional Abuse Simulator Edition L> wenn
2024-03-22	52:46	—__ SSEAsgg) Can Agnotologize the Bejeesus Out of Us i ;
2024-03-22	6:22	episode 1321 - Hey Lurker
2024-03-27	19:58	wu : {saka EE =
2024-03-27	1:17:03	episode 1321 - Claude recognize Claude
2024-03-27	24:49	a : = x tee Counterpublic Courier co
2024-03-27	28:05	& — Sha Bes Performance Review
2024-03-27	48:39	oO Monty Python [> Wenn
2024-03-28	40:02	a Monty Python [> Wenn
2024-03-30	24:17	episode 1327 - Good Friday Spongetacular D> Watch i
2024-03-30	2:59:26	episode 1328 - Sub Specie Aeternitatis Saturday D Watch i?
2024-03-31	2:09:13	y a Sunday, Meaning This Might Be C;imactic ;
2024-04-05	19:17	episode 1342 - Cathexa - In Good Faith
2024-04-05	2:19:51	Oo — Foster Wallace joint - Session 6: Interpretability With Your Bare
2024-04-05	50:53	O > —— Beg Sie) Foster Wallace joint - Session 5: The Pharmacopornographic
2024-04-11	13:27	episode 1339 - The Pursuadenator - Beef Yarn Gum! Dp
2024-04-11	1:09:01	—_ FRSESSE, Foster Wallace joint - Session 8: BEHOLD! The Brain. 8
2024-04-11	49:19	ee eP— Foster Wallace joint - Session 7: Ovid Tries a Prank Call [> wenn
2024-04-15	10:29	0 =— ai on the DL [> wenn
2024-04-15	15:49	= ieee! © Mute, Why He Here? 3
2024-04-15	20:53	© 9) inthe Chinese Room — °
2024-04-15	24:14	episode 1348 - The Dork Forest - It's Tax Time! D Watch ;
2024-04-15	24:30	episode 1341 - Cathexa - Those in Power
2024-04-15	36:20	a o PEE Art Form DWatcn
2024-04-15	9:06	5 oO = Report - Yoo-hoo Bird Flu! D Watch ¢
2024-04-24	16:05	oO = i ae Gotcha Immersive Interaction Raw-Dogged No Limits Action Chat! a °
